股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中证A500,510,2024-04-12,4130.67,4099.5,4133.26,4098.47,189484798,287806137268.0,0.84,-0.7,-29.08,0.59
中证A500,510,2024-04-15,4094.98,4173.03,4177.15,4092.06,259131887,355764677142.0,2.08,1.79,73.53,0.8
中证A500,510,2024-04-16,4152.72,4107.54,4159.71,4107.54,257299629,344933490544.0,1.25,-1.57,-65.49,0.8
中证A500,510,2024-04-17,4110.4,4185.72,4186.05,4110.4,237245691,326445739265.0,1.84,1.9,78.18,0.73
中证A500,510,2024-04-18,4166.67,4186.64,4222.5,4166.67,242729080,344756997425.0,1.33,0.02,0.92,0.75
中证A500,510,2024-04-19,4164.72,4156.64,4176.88,4142.07,219591941,318215688301.0,0.83,-0.72,-30.0,0.68
中证A500,510,2024-04-22,4146.97,4136.7,4172.22,4134.82,215961643,309909677918.0,0.9,-0.48,-19.94,0.67
中证A500,510,2024-04-23,4128.27,4101.91,4128.27,4094.65,207703779,291899625272.0,0.81,-0.84,-34.79,0.64
中证A500,510,2024-04-24,4109.15,4128.71,4128.71,4095.82,185430404,278042715797.0,0.8,0.65,26.8,0.57
中证A500,510,2024-04-25,4113.85,4135.89,4149.33,4111.42,179119060,264794647935.0,0.92,0.17,7.18,0.55
中证A500,510,2024-04-26,4134.19,4204.26,4204.85,4134.19,260034340,393398614090.0,1.71,1.65,68.37,0.8
中证A500,510,2024-04-29,4204.85,4260.22,4275.84,4204.85,297109942,453438758567.0,1.69,1.33,55.96,0.92
中证A500,510,2024-04-30,4254.6,4232.69,4260.42,4232.69,263174496,368692301692.0,0.65,-0.65,-27.53,0.81
中证A500,510,2024-05-06,4289.71,4301.89,4308.44,4286.7,283719069,424965222498.0,0.51,1.63,69.2,0.88
中证A500,510,2024-05-07,4301.92,4304.15,4312.33,4293.72,229705466,332691326363.0,0.43,0.05,2.26,0.71
中证A500,510,2024-05-08,4293.86,4261.39,4293.86,4260.78,192017231,275939965934.0,0.77,-0.99,-42.76,0.59
中证A500,510,2024-05-09,4262.29,4311.92,4315.22,4262.29,211796505,315464990311.0,1.24,1.19,50.53,0.66
中证A500,510,2024-05-10,4317.68,4305.79,4317.68,4280.8,210631160,308069176758.0,0.86,-0.14,-6.13,0.65
中证A500,510,2024-05-13,4280.39,4293.77,4303.02,4270.7,211339404,312393601381.0,0.75,-0.28,-12.02,0.65
中证A500,510,2024-05-14,4299.03,4285.8,4306.41,4278.31,190533576,277494835052.0,0.65,-0.19,-7.97,0.59
中证A500,510,2024-05-15,4277.51,4251.0,4278.63,4249.97,173634620,248852489007.0,0.67,-0.81,-34.8,0.54
中证A500,510,2024-05-16,4263.55,4260.77,4280.86,4253.62,209943226,305077631864.0,0.64,0.23,9.77,0.65
中证A500,510,2024-05-17,4258.81,4307.94,4307.94,4248.06,221409822,319811172772.0,1.41,1.11,47.17,0.68
中证A500,510,2024-05-20,4313.04,4326.88,4331.97,4310.82,251813100,365298126125.0,0.49,0.44,18.94,0.78
中证A500,510,2024-05-21,4316.79,4302.33,4316.79,4293.18,189917609,264018425622.0,0.55,-0.57,-24.55,0.59
中证A500,510,2024-05-22,4299.72,4307.33,4312.17,4293.09,201232461,292698802826.0,0.44,0.12,5.0,0.62
中证A500,510,2024-05-23,4291.61,4248.86,4291.61,4239.79,201327290,283858825228.0,1.2,-1.36,-58.47,0.62
中证A500,510,2024-05-24,4235.86,4202.59,4257.12,4202.24,169490459,250280885954.0,1.29,-1.09,-46.27,0.52
中证A500,510,2024-05-27,4209.41,4243.43,4245.31,4201.84,182102113,263704872566.0,1.03,0.97,40.84,0.56
中证A500,510,2024-05-28,4239.46,4209.6,4240.98,4208.66,172050184,242764977612.0,0.76,-0.8,-33.83,0.53
中证A500,510,2024-05-29,4208.23,4218.6,4234.56,4205.31,163604771,234324660867.0,0.69,0.21,9.0,0.51
中证A500,510,2024-05-30,4211.13,4197.96,4226.05,4192.76,173565883,251377339189.0,0.79,-0.49,-20.64,0.54
中证A500,510,2024-05-31,4202.9,4182.71,4222.02,4182.71,159270143,234472642152.0,0.94,-0.36,-15.25,0.49
中证A500,510,2024-06-03,4180.01,4189.86,4204.01,4166.09,197479361,283529589442.0,0.91,0.17,7.15,0.61
中证A500,510,2024-06-04,4182.84,4228.1,4232.92,4181.04,176848975,254508901513.0,1.24,0.91,38.24,0.55
中证A500,510,2024-06-05,4219.22,4199.37,4234.73,4199.37,167615522,240305612560.0,0.84,-0.68,-28.73,0.52
中证A500,510,2024-06-06,4209.46,4189.65,4229.33,4185.87,209986582,293896800996.0,1.03,-0.23,-9.72,0.65
中证A500,510,2024-06-07,4194.34,4167.53,4198.29,4144.15,182069812,264727508078.0,1.29,-0.53,-22.12,0.56
中证A500,510,2024-06-11,4143.6,4140.49,4146.95,4119.16,188140879,273254523644.0,0.67,-0.65,-27.04,0.58
中证A500,510,2024-06-12,4134.95,4145.07,4152.84,4132.63,170815560,253073373298.0,0.49,0.11,4.58,0.53
中证A500,510,2024-06-13,4148.59,4120.63,4148.59,4115.11,173567094,270012137361.0,0.81,-0.59,-24.44,0.54
中证A500,510,2024-06-14,4108.41,4134.26,4140.21,4097.36,216925914,343841776101.0,1.04,0.33,13.63,0.67
中证A500,510,2024-06-17,4113.48,4132.53,4137.98,4113.48,188644115,299465424950.0,0.59,-0.04,-1.73,0.58
中证A500,510,2024-06-18,4129.74,4146.0,4152.36,4129.74,170542452,271862714038.0,0.55,0.33,13.47,0.53
中证A500,510,2024-06-19,4144.97,4120.39,4144.97,4117.54,150297831,246050997444.0,0.66,-0.62,-25.61,0.46
中证A500,510,2024-06-20,4115.75,4080.57,4126.35,4080.57,162490164,245971919863.0,1.11,-0.97,-39.82,0.5
中证A500,510,2024-06-21,4072.12,4074.68,4085.85,4051.41,144122455,226024211148.0,0.84,-0.14,-5.89,0.45
中证A500,510,2024-06-24,4048.54,4040.09,4073.08,4039.08,165589458,251604964555.0,0.83,-0.85,-34.59,0.51
中证A500,510,2024-06-25,4037.86,4015.32,4046.58,3998.49,160288742,242566367182.0,1.19,-0.61,-24.77,0.5
中证A500,510,2024-06-26,4008.99,4052.84,4054.1,3997.91,167267749,228311287151.0,1.4,0.93,37.52,0.52
中证A500,510,2024-06-27,4036.54,4009.55,4036.54,4009.55,165951300,222263579367.0,0.67,-1.07,-43.29,0.51
中证A500,510,2024-06-28,3997.22,4023.33,4049.11,3997.22,184992063,257402602942.0,1.29,0.34,13.78,0.57
中证A500,510,2024-07-01,4020.46,4046.46,4050.7,4002.89,169014066,240970458783.0,1.19,0.57,23.13,0.52
中证A500,510,2024-07-02,4040.41,4029.67,4052.74,4025.85,165107026,236137756530.0,0.66,-0.41,-16.79,0.51
中证A500,510,2024-07-03,4029.17,4017.39,4029.17,4011.12,142063305,209133598983.0,0.45,-0.3,-12.28,0.44
中证A500,510,2024-07-04,4024.16,3991.19,4038.13,3991.19,155382040,207894402319.0,1.17,-0.65,-26.2,0.48
中证A500,510,2024-07-05,3988.15,3985.52,3988.15,3945.07,159502385,226663128796.0,1.08,-0.14,-5.67,0.49
中证A500,510,2024-07-08,3974.21,3945.64,3974.21,3945.55,162396452,225265765648.0,0.72,-1.0,-39.88,0.5
中证A500,510,2024-07-09,3938.94,3997.4,4004.26,3924.78,196434534,283233056861.0,2.01,1.31,51.76,0.61
中证A500,510,2024-07-10,3982.84,3985.72,4007.59,3980.73,185462449,262863536244.0,0.67,-0.29,-11.68,0.57
中证A500,510,2024-07-11,4016.19,4043.58,4044.96,4008.69,208622808,310145020113.0,0.91,1.45,57.86,0.65
中证A500,510,2024-07-12,4035.04,4046.25,4053.86,4033.93,185752160,268053932320.0,0.49,0.07,2.67,0.57
中证A500,510,2024-07-15,4033.05,4039.64,4044.97,4032.41,172068416,228644275840.0,0.31,-0.16,-6.61,0.53
中证A500,510,2024-07-16,4029.37,4064.56,4065.23,4029.35,177041277,266802930999.0,0.89,0.62,24.92,0.55
中证A500,510,2024-07-17,4059.98,4057.22,4072.0,4049.45,181309974,288868858564.0,0.55,-0.18,-7.34,0.56
中证A500,510,2024-07-18,4033.52,4079.29,4079.29,4025.47,172497951,278065353490.0,1.33,0.54,22.07,0.53
中证A500,510,2024-07-19,4054.97,4094.49,4099.69,4047.81,176184544,283918876331.0,1.27,0.37,15.2,0.55
中证A500,510,2024-07-22,4093.43,4073.01,4093.43,4054.48,173751512,271441297164.0,0.95,-0.52,-21.48,0.54
中证A500,510,2024-07-23,4068.31,3975.66,4068.31,3975.66,177027890,257088944473.0,2.27,-2.39,-97.35,0.55
中证A500,510,2024-07-24,3967.09,3946.05,3987.72,3936.09,187182479,236628177409.0,1.3,-0.74,-29.61,0.58
中证A500,510,2024-07-25,3927.99,3925.35,3942.55,3909.82,165361964,236528448085.0,0.83,-0.52,-20.7,0.51
中证A500,510,2024-07-26,3930.96,3948.59,3955.95,3924.72,160994872,234508877760.0,0.8,0.59,23.24,0.5
中证A500,510,2024-07-29,3945.81,3924.42,3945.81,3924.42,147049810,214260278674.0,0.54,-0.61,-24.17,0.45
中证A500,510,2024-07-30,3912.63,3901.81,3912.63,3884.14,146155249,211691709571.0,0.73,-0.58,-22.61,0.45
中证A500,510,2024-07-31,3895.13,3997.47,3999.15,3895.13,231358745,322426024501.0,2.67,2.45,95.66,0.72
中证A500,510,2024-08-01,4000.96,3970.35,4000.96,3967.97,182709669,260281073504.0,0.83,-0.68,-27.12,0.57
中证A500,510,2024-08-02,3939.36,3926.47,3969.81,3926.47,164620713,235337212480.0,1.09,-1.11,-43.88,0.51
中证A500,510,2024-08-05,3898.67,3869.26,3951.54,3869.26,195329586,286105297527.0,2.1,-1.46,-57.21,0.6
中证A500,510,2024-08-06,3900.92,3879.57,3900.92,3849.57,174754447,236111382885.0,1.33,0.27,10.31,0.54
中证A500,510,2024-08-07,3874.5,3877.82,3901.49,3874.5,145465470,196060563832.0,0.7,-0.05,-1.75,0.45
中证A500,510,2024-08-08,3866.57,3876.53,3895.73,3852.97,146733739,196116494781.0,1.1,-0.03,-1.29,0.45
中证A500,510,2024-08-09,3895.67,3861.37,3900.49,3861.37,153234170,187023828009.0,1.01,-0.39,-15.16,0.47
中证A500,510,2024-08-12,3857.79,3854.76,3866.47,3849.81,127550687,155890776168.0,0.43,-0.17,-6.61,0.39
中证A500,510,2024-08-13,3856.81,3864.83,3865.01,3836.86,121292087,158159053576.0,0.73,0.26,10.07,0.38
中证A500,510,2024-08-14,3863.29,3830.21,3863.29,3830.21,113289138,147288831819.0,0.86,-0.9,-34.62,0.35
中证A500,510,2024-08-15,3821.18,3866.78,3882.75,3821.18,151867193,189418870313.0,1.61,0.95,36.57,0.47
中证A500,510,2024-08-16,3868.6,3867.01,3881.79,3862.29,140763428,177304162340.0,0.5,0.01,0.23,0.44
中证A500,510,2024-08-19,3865.5,3878.35,3900.08,3865.5,146168642,180526685629.0,0.89,0.29,11.34,0.45
中证A500,510,2024-08-20,3883.6,3844.69,3883.6,3836.83,149576862,177149410400.0,1.21,-0.87,-33.66,0.46
中证A500,510,2024-08-21,3833.41,3834.75,3851.54,3826.1,137151392,168197501707.0,0.66,-0.26,-9.94,0.42
中证A500,510,2024-08-22,3836.03,3818.68,3836.09,3815.35,145515152,186473987897.0,0.54,-0.42,-16.07,0.45
中证A500,510,2024-08-23,3809.99,3833.19,3838.15,3809.99,128002098,168970803108.0,0.74,0.38,14.51,0.4
中证A500,510,2024-08-26,3838.45,3832.7,3838.45,3820.28,141937731,186930248023.0,0.47,-0.01,-0.49,0.44
中证A500,510,2024-08-27,3822.64,3807.54,3822.64,3800.97,141995067,174507475635.0,0.57,-0.66,-25.16,0.44
中证A500,510,2024-08-28,3800.78,3790.86,3803.57,3781.19,139767298,174993055798.0,0.59,-0.44,-16.68,0.43
中证A500,510,2024-08-29,3775.33,3795.78,3807.75,3775.33,184357123,225266058293.0,0.86,0.13,4.92,0.57
中证A500,510,2024-08-30,3792.01,3851.87,3886.37,3792.01,263853682,341057797668.0,2.49,1.48,56.09,0.82
中证A500,510,2024-09-02,3836.59,3780.45,3836.59,3780.45,205544264,250105525475.0,1.46,-1.85,-71.42,0.64
中证A500,510,2024-09-03,3776.67,3800.66,3805.34,3776.67,173847167,205903824763.0,0.76,0.53,20.21,0.54
中证A500,510,2024-09-04,3775.87,3777.34,3799.32,3774.73,157975714,192905582002.0,0.65,-0.61,-23.32,0.49
中证A500,510,2024-09-05,3778.46,3785.99,3789.69,3776.53,144252791,180418862768.0,0.35,0.23,8.65,0.45
中证A500,510,2024-09-06,3787.15,3747.96,3799.66,3747.82,130480563,163602586267.0,1.37,-1.0,-38.03,0.4
中证A500,510,2024-09-09,3729.23,3706.38,3741.39,3691.15,146923948,186222446125.0,1.34,-1.11,-41.58,0.45
中证A500,510,2024-09-10,3707.25,3710.91,3723.46,3676.25,145331659,182263665431.0,1.27,0.12,4.53,0.45
中证A500,510,2024-09-11,3700.19,3709.2,3720.52,3688.21,140800217,188468845132.0,0.87,-0.05,-1.71,0.44
中证A500,510,2024-09-12,3713.55,3691.63,3731.71,3690.96,133690581,180114472311.0,1.1,-0.47,-17.57,0.41
中证A500,510,2024-09-13,3693.99,3671.06,3708.41,3671.06,127335464,182069966886.0,1.01,-0.56,-20.57,0.39
中证A500,510,2024-09-18,3672.16,3685.02,3695.98,3652.25,123967980,163102342605.0,1.19,0.38,13.96,0.38
中证A500,510,2024-09-19,3694.7,3716.39,3740.38,3659.91,180860702,234740479268.0,2.18,0.85,31.37,0.56
中证A500,510,2024-09-20,3712.62,3717.17,3724.56,3687.15,165031277,212977302124.0,1.01,0.02,0.78,0.51
中证A500,510,2024-09-23,3716.39,3725.78,3748.63,3711.59,142843927,192378126013.8,1.0,0.23,8.61,0.44
中证A500,510,2024-09-24,3761.02,3885.17,3885.23,3734.17,281661279,379697051541.3,4.05,4.28,159.39,0.87
中证A500,510,2024-09-25,3941.61,3937.37,4016.42,3929.48,333042322,437132763868.5,2.24,1.34,52.2,1.03
中证A500,510,2024-09-26,3934.95,4103.82,4103.82,3926.96,329118876,452123456737.9,4.49,4.23,166.45,1.02
中证A500,510,2024-09-27,4184.84,4298.56,4311.02,4169.28,379429624,588622890279.2,3.45,4.75,194.74,1.17
中证A500,510,2024-09-30,4468.09,4684.89,4707.59,4414.16,676612064,1043304607495.3,6.83,8.99,386.33,2.09
中证A500,510,2024-10-08,5207.26,4981.3,5207.26,4773.3,824749011,1408717005047.9,9.26,6.33,296.41,2.55
中证A500,510,2024-10-09,4874.78,4630.94,4911.48,4611.87,641384497,1236511843945.3,6.01,-7.03,-350.36,1.98
中证A500,510,2024-10-10,4653.03,4661.03,4787.16,4567.81,513285445,878961765188.7,4.74,0.65,30.09,1.59
中证A500,510,2024-10-11,4626.32,4516.47,4627.9,4467.05,364857483,601182476578.8,3.45,-3.1,-144.56,1.13
中证A500,510,2024-10-14,4544.02,4609.55,4628.73,4488.86,383260593,635133618568.9,3.1,2.06,93.08,1.19
中证A500,510,2024-10-15,4589.99,4495.57,4631.73,4495.57,339999483,584014969923.7,2.95,-2.47,-113.98,1.05
中证A500,510,2024-10-16,4435.37,4464.92,4520.04,4433.82,298130155,485536996327.8,1.92,-0.68,-30.65,0.92
中证A500,510,2024-10-17,4493.66,4418.55,4524.22,4417.99,312302990,505320490669.4,2.38,-1.04,-46.37,0.97
中证A500,510,2024-10-18,4410.63,4581.32,4669.67,4401.31,430186086,793541861846.0,6.07,3.68,162.77,1.33
中证A500,510,2024-10-21,4614.82,4614.35,4671.84,4563.6,416243593,799159146815.9,2.36,0.72,33.03,1.29
中证A500,510,2024-10-22,4605.48,4644.92,4659.02,4593.14,358135681,646589914904.1,1.43,0.66,30.57,1.11
中证A500,510,2024-10-23,4638.2,4664.25,4712.37,4621.25,393031134,675624690860.7,1.96,0.42,19.33,1.22
中证A500,510,2024-10-24,4637.76,4610.74,4644.82,4593.87,289801293,505149094467.2,1.09,-1.15,-53.51,0.9
中证A500,510,2024-10-25,4614.29,4655.91,4698.68,4608.53,344612688,608061684379.7,1.96,0.98,45.17,1.07
中证A500,510,2024-10-28,4653.78,4674.82,4674.82,4613.18,366372143,582307103614.2,1.32,0.41,18.91,1.13
中证A500,510,2024-10-29,4684.82,4628.61,4703.42,4625.51,366434572,632975449185.0,1.67,-0.99,-46.21,1.13
中证A500,510,2024-10-30,4607.54,4603.98,4639.69,4570.49,360784067,580167482816.6,1.5,-0.53,-24.63,1.12
中证A500,510,2024-10-31,4605.79,4614.79,4647.17,4574.01,459622871,747258134917.4,1.59,0.23,10.81,1.42
中证A500,510,2024-11-01,4605.01,4597.45,4653.59,4581.68,515625869,765481297383.8,1.56,-0.38,-17.34,1.6
中证A500,510,2024-11-04,4601.77,4665.2,4665.2,4601.25,381940596,603054725863.9,1.39,1.47,67.75,1.18
中证A500,510,2024-11-05,4658.9,4789.76,4793.63,4647.61,503330203,839649359082.0,3.13,2.67,124.56,1.56
中证A500,510,2024-11-06,4799.07,4775.62,4846.21,4748.2,560912270,928239059722.4,2.05,-0.3,-14.14,1.74
中证A500,510,2024-11-07,4730.62,4893.31,4893.84,4725.59,554758114,906708516458.1,3.52,2.46,117.69,1.72
中证A500,510,2024-11-08,4945.49,4860.88,4960.8,4849.16,537125259,956335233873.4,2.28,-0.66,-32.43,1.66
中证A500,510,2024-11-11,4825.69,4913.93,4915.27,4811.57,498834603,930443696148.6,2.13,1.09,53.05,1.54
中证A500,510,2024-11-12,4919.65,4862.39,4970.27,4828.72,500098858,954525539631.3,2.88,-1.05,-51.54,1.55
中证A500,510,2024-11-13,4832.59,4883.98,4894.34,4825.14,396007711,733675846325.7,1.42,0.44,21.59,1.23
中证A500,510,2024-11-14,4870.79,4779.67,4881.99,4773.77,374519394,654936662025.1,2.22,-2.14,-104.31,1.16
中证A500,510,2024-11-15,4761.36,4687.89,4789.42,4687.89,391944288,664751542024.1,2.12,-1.92,-91.78,1.21
中证A500,510,2024-11-18,4703.52,4648.17,4749.58,4624.82,457911506,643287175444.4,2.66,-0.85,-39.72,1.42
中证A500,510,2024-11-19,4651.31,4692.88,4694.55,4586.66,379032696,559821074064.1,2.32,0.96,44.71,1.17
