股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中证1000,852,2023-08-22,6082.72,6099.19,6108.21,5984.44,144282422,153871289474.6,2.04,0.69,42.02,1.51
中证1000,852,2023-08-23,6084.15,5973.67,6084.15,5973.65,128422382,135807067809.5,1.81,-2.06,-125.52,1.35
中证1000,852,2023-08-24,5989.43,5987.97,6049.55,5942.57,134197451,146793181319.9,1.79,0.24,14.3,1.41
中证1000,852,2023-08-25,5960.59,5879.03,5980.24,5855.88,140117108,150562437510.2,2.08,-1.82,-108.94,1.47
中证1000,852,2023-08-28,6204.1,5922.16,6204.1,5907.94,210870098,213172935998.4,5.04,0.73,43.13,2.21
中证1000,852,2023-08-29,5909.46,6108.76,6121.59,5907.96,186689576,200633240451.9,3.61,3.15,186.6,1.96
中证1000,852,2023-08-30,6117.41,6139.63,6185.27,6102.09,167499560,194127658982.3,1.36,0.51,30.87,1.75
中证1000,852,2023-08-31,6130.64,6104.3,6130.95,6087.33,143040409,161004803812.9,0.71,-0.58,-35.33,1.5
中证1000,852,2023-09-01,6108.13,6107.2,6136.78,6086.27,124017053,138221321938.3,0.83,0.05,2.9,1.3
中证1000,852,2023-09-04,6129.54,6198.76,6198.76,6109.1,155507281,167770708192.2,1.47,1.5,91.56,1.63
中证1000,852,2023-09-05,6188.52,6167.64,6206.35,6154.83,141067999,162636723668.8,0.83,-0.5,-31.12,1.48
中证1000,852,2023-09-06,6146.39,6195.38,6202.32,6117.81,129717664,154853582103.2,1.37,0.45,27.74,1.36
中证1000,852,2023-09-07,6185.33,6083.49,6185.33,6083.49,132254116,150714755551.1,1.64,-1.81,-111.89,1.39
中证1000,852,2023-09-08,6063.24,6102.49,6128.84,6062.9,118918279,142083251234.9,1.08,0.31,19.0,1.25
中证1000,852,2023-09-11,6114.07,6182.64,6204.43,6083.39,144003299,172589292458.9,1.98,1.31,80.15,1.51
中证1000,852,2023-09-12,6175.63,6184.61,6212.26,6169.04,120512253,144771928170.4,0.7,0.03,1.97,1.26
中证1000,852,2023-09-13,6169.53,6103.14,6177.38,6059.29,125032676,137493570903.0,1.91,-1.32,-81.47,1.31
中证1000,852,2023-09-14,6101.77,6068.71,6102.49,6037.72,114441844,123059669839.3,1.06,-0.56,-34.43,1.2
中证1000,852,2023-09-15,6082.19,6079.06,6117.82,6046.87,124196903,137783233761.5,1.17,0.17,10.35,1.3
中证1000,852,2023-09-18,6058.3,6083.97,6106.27,6029.97,118394457,132969980890.5,1.26,0.08,4.91,1.24
中证1000,852,2023-09-19,6077.4,6031.04,6077.4,6011.91,112745993,121079846424.0,1.08,-0.87,-52.93,1.18
中证1000,852,2023-09-20,6020.91,5982.56,6038.75,5982.11,105727974,115642454583.7,0.94,-0.8,-48.48,1.11
中证1000,852,2023-09-21,5968.35,5939.66,5999.4,5931.1,99709529,107167135605.8,1.14,-0.72,-42.9,1.04
中证1000,852,2023-09-22,5934.27,6054.93,6056.45,5923.24,133556772,147800973210.0,2.24,1.94,115.27,1.4
中证1000,852,2023-09-25,6051.82,6027.39,6058.47,6014.61,129532612,146282703213.5,0.72,-0.45,-27.54,1.36
中证1000,852,2023-09-26,6017.3,5996.11,6034.85,5996.05,114061563,127029193782.8,0.64,-0.52,-31.28,1.19
中证1000,852,2023-09-27,5989.8,6034.06,6063.91,5989.16,121662330,141278698421.4,1.25,0.63,37.95,1.27
中证1000,852,2023-09-28,6048.83,6078.94,6085.53,6048.68,127759256,144764775657.9,0.61,0.74,44.88,1.34
中证1000,852,2023-10-09,6073.28,6059.97,6075.46,6025.36,136755964,151374309942.0,0.82,-0.31,-18.97,1.43
中证1000,852,2023-10-10,6069.91,6043.48,6084.93,6037.47,140815312,164183443354.7,0.78,-0.27,-16.49,1.48
中证1000,852,2023-10-11,6056.03,6059.4,6105.42,6040.5,143601130,169349269562.3,1.07,0.26,15.92,1.5
中证1000,852,2023-10-12,6088.55,6104.46,6106.95,6064.82,145452824,171667913017.6,0.7,0.74,45.06,1.52
中证1000,852,2023-10-13,6080.33,6081.87,6091.54,6063.56,144115089,174075416253.5,0.46,-0.37,-22.59,1.51
中证1000,852,2023-10-16,6089.42,6024.36,6089.48,5996.79,164459217,187595023327.5,1.52,-0.95,-57.51,1.72
中证1000,852,2023-10-17,6027.91,6011.37,6028.02,5967.3,139421234,158570292157.5,1.01,-0.22,-12.99,1.46
中证1000,852,2023-10-18,5992.51,5908.01,5992.51,5905.84,145065153,164665612255.6,1.44,-1.72,-103.36,1.52
中证1000,852,2023-10-19,5879.81,5842.89,5929.58,5842.41,155497801,169977393153.2,1.48,-1.1,-65.12,1.63
中证1000,852,2023-10-20,5816.72,5774.32,5855.46,5767.02,138964349,152073198748.0,1.51,-1.17,-68.57,1.46
中证1000,852,2023-10-23,5754.18,5638.14,5754.25,5613.73,145845854,156462250900.6,2.43,-2.36,-136.18,1.53
中证1000,852,2023-10-24,5654.93,5719.32,5734.55,5625.71,151553066,163599460545.3,1.93,1.44,81.18,1.59
中证1000,852,2023-10-25,5753.68,5778.9,5811.27,5752.79,163597326,178946013549.6,1.02,1.04,59.58,1.71
中证1000,852,2023-10-26,5745.53,5811.69,5817.63,5724.0,157275832,177171582140.6,1.62,0.57,32.79,1.65
中证1000,852,2023-10-27,5792.61,5916.68,5937.54,5774.63,172179646,201532115498.5,2.8,1.81,104.99,1.8
中证1000,852,2023-10-30,5899.38,6006.56,6017.28,5898.69,179281052,219628050414.6,2.0,1.52,89.88,1.88
中证1000,852,2023-10-31,6003.37,5969.34,6013.73,5934.2,165318441,196000266081.5,1.32,-0.62,-37.22,1.73
中证1000,852,2023-11-01,5969.81,5958.42,5983.87,5943.19,147451128,169629133630.9,0.68,-0.18,-10.92,1.54
中证1000,852,2023-11-02,5958.48,5885.25,5983.22,5885.25,140144412,159352391952.8,1.64,-1.23,-73.17,1.47
中证1000,852,2023-11-03,5895.6,5973.17,5992.75,5895.6,146120206,172570856141.9,1.65,1.49,87.92,1.53
中证1000,852,2023-11-06,6007.43,6096.57,6097.04,6007.43,186603146,215540583016.6,1.5,2.07,123.4,1.95
中证1000,852,2023-11-07,6088.51,6116.76,6132.14,6068.24,173946707,206605084921.0,1.05,0.33,20.19,1.82
中证1000,852,2023-11-08,6114.99,6138.94,6160.24,6099.29,183964088,224318842687.9,1.0,0.36,22.18,1.93
中证1000,852,2023-11-09,6135.07,6100.69,6160.98,6087.73,162244319,197856013542.6,1.19,-0.62,-38.25,1.7
中证1000,852,2023-11-10,6079.47,6088.56,6097.61,6055.99,141567605,169645048925.2,0.68,-0.2,-12.13,1.48
中证1000,852,2023-11-13,6107.27,6144.63,6144.63,6095.27,150359606,185937464876.6,0.81,0.92,56.07,1.58
中证1000,852,2023-11-14,6143.48,6181.98,6189.5,6133.22,160172363,195770027635.7,0.92,0.61,37.35,1.68
中证1000,852,2023-11-15,6226.2,6207.27,6234.54,6184.9,167613188,214464439439.3,0.8,0.41,25.29,1.76
中证1000,852,2023-11-16,6188.83,6145.15,6193.64,6143.82,143682116,180547587296.0,0.8,-1.0,-62.12,1.51
中证1000,852,2023-11-17,6135.83,6199.23,6199.23,6131.67,145989658,178812142666.7,1.1,0.88,54.08,1.53
中证1000,852,2023-11-20,6211.34,6253.28,6254.14,6184.64,160246271,200298798170.4,1.12,0.87,54.05,1.68
中证1000,852,2023-11-21,6258.74,6212.13,6267.22,6200.69,176150665,211256978811.5,1.06,-0.66,-41.15,1.85
中证1000,852,2023-11-22,6193.36,6132.97,6221.87,6132.97,171183163,191793674607.7,1.43,-1.27,-79.16,1.79
中证1000,852,2023-11-23,6123.59,6197.53,6199.88,6107.0,152107183,169982693460.0,1.51,1.05,64.56,1.59
中证1000,852,2023-11-24,6194.02,6115.41,6194.02,6098.96,149815992,166155059738.9,1.53,-1.33,-82.12,1.57
中证1000,852,2023-11-27,6107.56,6111.36,6130.4,6076.71,154433077,169812162709.9,0.88,-0.07,-4.05,1.62
中证1000,852,2023-11-28,6099.51,6143.3,6143.3,6065.69,128368133,147277411213.9,1.27,0.52,31.94,1.34
中证1000,852,2023-11-29,6138.76,6113.37,6154.9,6103.98,135643952,150365714312.9,0.83,-0.49,-29.93,1.42
中证1000,852,2023-11-30,6104.77,6080.55,6110.41,6031.48,131032999,148669808037.8,1.29,-0.54,-32.82,1.37
中证1000,852,2023-12-01,6078.64,6130.05,6142.74,6059.8,145352744,166337102381.5,1.36,0.81,49.5,1.52
中证1000,852,2023-12-04,6131.59,6114.39,6147.05,6110.25,153414365,177072943576.5,0.6,-0.26,-15.66,1.61
中证1000,852,2023-12-05,6098.12,5992.6,6098.12,5992.6,142775427,162512340061.1,1.73,-1.99,-121.79,1.5
中证1000,852,2023-12-06,5977.61,6023.8,6066.42,5970.28,144320624,153827863997.4,1.6,0.52,31.2,1.51
中证1000,852,2023-12-07,6019.96,6020.83,6044.86,5983.25,148536627,166906747990.9,1.02,-0.05,-2.97,1.56
中证1000,852,2023-12-08,6021.92,6003.14,6056.06,6003.14,167971282,194131627853.1,0.88,-0.29,-17.69,1.76
中证1000,852,2023-12-11,5984.68,6075.08,6080.8,5933.74,159843436,181217092726.1,2.45,1.2,71.94,1.67
中证1000,852,2023-12-12,6070.88,6078.99,6084.28,6050.73,129712088,152793036408.5,0.55,0.06,3.91,1.36
中证1000,852,2023-12-13,6067.78,6019.55,6076.36,6019.55,122547150,143748119086.9,0.93,-0.98,-59.44,1.28
中证1000,852,2023-12-14,6038.92,5991.86,6072.61,5989.23,120199382,138756005777.9,1.39,-0.46,-27.69,1.26
中证1000,852,2023-12-15,6000.26,5951.6,6016.4,5935.32,123710100,138326703914.6,1.35,-0.67,-40.26,1.3
中证1000,852,2023-12-18,5939.43,5857.01,5941.9,5845.96,125259423,130966305876.3,1.61,-1.59,-94.59,1.31
中证1000,852,2023-12-19,5853.19,5863.54,5887.77,5820.51,111682675,116256467570.0,1.15,0.11,6.53,1.17
中证1000,852,2023-12-20,5869.56,5761.31,5873.76,5761.31,111630053,120601845450.7,1.92,-1.74,-102.23,1.17
中证1000,852,2023-12-21,5739.02,5798.91,5814.04,5685.64,124949100,134047868867.1,2.23,0.65,37.6,1.31
中证1000,852,2023-12-22,5797.61,5733.91,5819.65,5713.8,141167085,147745244442.0,1.83,-1.12,-65.0,1.48
中证1000,852,2023-12-25,5726.56,5735.73,5753.43,5698.32,109638963,116368993151.3,0.96,0.03,1.82,1.15
中证1000,852,2023-12-26,5734.15,5651.59,5734.56,5632.87,104063276,112250605152.7,1.77,-1.47,-84.14,1.09
中证1000,852,2023-12-27,5658.19,5696.16,5703.17,5636.94,108265354,115290789797.9,1.17,0.79,44.57,1.13
中证1000,852,2023-12-28,5687.75,5805.53,5824.4,5660.13,144134383,155833384642.4,2.88,1.92,109.37,1.51
中证1000,852,2023-12-29,5797.58,5887.24,5891.63,5795.76,134690778,152875806702.9,1.65,1.41,81.71,1.41
中证1000,852,2024-01-02,5891.17,5854.75,5891.23,5854.59,128377670,141351641579.1,0.62,-0.55,-32.49,1.34
中证1000,852,2024-01-03,5838.55,5824.04,5861.41,5785.25,119248925,131179260680.9,1.3,-0.52,-30.71,1.25
中证1000,852,2024-01-04,5814.94,5783.02,5814.94,5753.47,102952534,112642946169.6,1.06,-0.7,-41.02,1.08
中证1000,852,2024-01-05,5779.76,5675.81,5796.76,5652.13,119205197,126682946916.8,2.5,-1.85,-107.21,1.25
中证1000,852,2024-01-08,5664.45,5543.57,5664.45,5543.57,110512726,112633892924.6,2.13,-2.33,-132.24,1.16
中证1000,852,2024-01-09,5553.18,5553.3,5607.22,5513.13,110223223,114678407169.2,1.7,0.18,9.73,1.15
中证1000,852,2024-01-10,5540.66,5512.07,5580.42,5462.36,106499446,108158125143.0,2.13,-0.74,-41.23,1.12
中证1000,852,2024-01-11,5507.8,5611.11,5634.02,5502.29,124717749,123635425166.1,2.39,1.8,99.04,1.31
中证1000,852,2024-01-12,5601.1,5574.49,5646.27,5574.41,121066881,118289969742.1,1.28,-0.65,-36.62,1.27
中证1000,852,2024-01-15,5558.15,5559.38,5607.13,5520.36,108667184,107428092792.8,1.56,-0.27,-15.11,1.14
中证1000,852,2024-01-16,5555.0,5539.47,5566.21,5463.29,116803108,113669505608.7,1.85,-0.36,-19.91,1.22
中证1000,852,2024-01-17,5529.89,5389.12,5529.89,5389.12,104037354,104138700026.9,2.54,-2.71,-150.35,1.09
中证1000,852,2024-01-18,5360.21,5373.42,5375.23,5214.9,148711036,142966452446.5,2.98,-0.29,-15.7,1.56
中证1000,852,2024-01-19,5364.81,5306.99,5395.14,5304.96,106431086,109174686371.9,1.68,-1.24,-66.43,1.11
中证1000,852,2024-01-22,5298.31,5000.83,5298.31,4970.2,144252512,139600818351.0,6.18,-5.77,-306.16,1.51
中证1000,852,2024-01-23,4992.79,5079.63,5102.44,4939.52,130288241,124162903226.6,3.26,1.58,78.8,1.36
中证1000,852,2024-01-24,5102.82,5143.41,5151.42,4951.9,143326441,135222048613.6,3.93,1.26,63.78,1.5
中证1000,852,2024-01-25,5143.29,5316.2,5316.26,5112.54,163144917,158319218894.5,3.96,3.36,172.79,1.71
中证1000,852,2024-01-26,5303.96,5269.76,5352.85,5253.32,155415661,150031258107.2,1.87,-0.87,-46.44,1.63
中证1000,852,2024-01-29,5282.82,5131.25,5301.87,5131.25,150000892,141294666661.0,3.24,-2.63,-138.51,1.57
中证1000,852,2024-01-30,5099.59,4984.66,5144.29,4978.91,125015069,117586947100.2,3.22,-2.86,-146.59,1.31
中证1000,852,2024-01-31,4949.19,4785.03,4986.1,4775.62,158237155,139299752958.0,4.22,-4.0,-199.63,1.66
中证1000,852,2024-02-01,4753.64,4750.44,4858.72,4684.47,147115516,129099528518.5,3.64,-0.72,-34.59,1.54
中证1000,852,2024-02-02,4753.67,4574.67,4802.62,4431.82,176885435,150000797614.0,7.81,-3.7,-175.77,1.85
中证1000,852,2024-02-05,4534.75,4293.07,4534.75,4177.94,211274330,166206907857.5,7.8,-6.16,-281.6,2.21
中证1000,852,2024-02-06,4229.79,4592.44,4641.45,4192.97,210187410,169330958130.7,10.45,6.97,299.37,2.2
中证1000,852,2024-02-07,4604.12,4797.85,4848.24,4599.35,216213317,188713236491.8,5.42,4.47,205.41,2.26
中证1000,852,2024-02-08,4826.14,4993.1,5067.23,4826.14,217620059,192261800168.9,5.02,4.07,195.25,2.28
中证1000,852,2024-02-19,5062.68,5029.59,5071.2,4950.33,203870996,185885021627.3,2.42,0.73,36.49,2.14
中证1000,852,2024-02-20,5004.42,5046.01,5058.22,4950.39,154344285,151079011056.7,2.14,0.33,16.42,1.62
中证1000,852,2024-02-21,5001.66,5073.48,5208.65,4974.08,193280527,178053450105.2,4.65,0.54,27.47,2.02
中证1000,852,2024-02-22,5075.43,5151.53,5152.02,5066.0,153064295,146838694830.7,1.7,1.54,78.05,1.6
中证1000,852,2024-02-23,5169.01,5225.67,5225.67,5114.15,171213693,167541135856.9,2.16,1.44,74.14,1.79
中证1000,852,2024-02-26,5234.81,5255.4,5325.77,5201.13,184471643,180222595495.4,2.39,0.57,29.73,1.93
中证1000,852,2024-02-27,5237.11,5394.03,5394.03,5218.59,182622372,183476438078.7,3.34,2.64,138.63,1.91
中证1000,852,2024-02-28,5403.5,5152.05,5478.09,5152.05,260742382,251859520937.9,6.04,-4.49,-241.98,2.73
中证1000,852,2024-02-29,5122.18,5344.61,5344.61,5122.18,188036238,185219961181.5,4.32,3.74,192.56,1.97
中证1000,852,2024-03-01,5354.73,5401.94,5411.32,5322.09,184436487,196339349955.4,1.67,1.07,57.33,1.93
中证1000,852,2024-03-04,5412.91,5428.34,5429.8,5332.24,179308205,199765408572.6,1.81,0.49,26.4,1.88
中证1000,852,2024-03-05,5392.88,5375.13,5417.82,5337.67,174166911,196428311575.6,1.48,-0.98,-53.21,1.82
中证1000,852,2024-03-06,5346.08,5381.46,5434.4,5306.46,154684371,164978930227.7,2.38,0.12,6.33,1.62
中证1000,852,2024-03-07,5389.99,5303.28,5430.39,5303.28,161023860,167524667896.0,2.36,-1.45,-78.18,1.69
中证1000,852,2024-03-08,5309.59,5370.37,5386.18,5283.15,139130895,147532325483.8,1.94,1.27,67.09,1.46
中证1000,852,2024-03-11,5358.84,5466.65,5466.65,5350.29,164133442,175152725407.5,2.17,1.79,96.28,1.72
中证1000,852,2024-03-12,5477.13,5496.36,5524.5,5443.96,183984140,198909272334.7,1.47,0.54,29.71,1.93
中证1000,852,2024-03-13,5501.59,5521.78,5561.08,5476.79,181270807,200355388366.4,1.53,0.46,25.42,1.9
中证1000,852,2024-03-14,5521.72,5486.65,5546.1,5433.21,168948172,184410019586.7,2.04,-0.64,-35.13,1.77
中证1000,852,2024-03-15,5472.89,5555.64,5555.64,5459.32,161095841,171573287270.1,1.76,1.26,68.99,1.69
中证1000,852,2024-03-18,5573.93,5648.01,5648.01,5559.05,193419517,212069710000.3,1.6,1.66,92.37,2.03
中证1000,852,2024-03-19,5633.5,5607.48,5660.5,5607.26,181118096,202358294570.7,0.94,-0.72,-40.53,1.9
中证1000,852,2024-03-20,5600.12,5659.15,5663.74,5600.12,179307654,199862431481.6,1.13,0.92,51.67,1.88
中证1000,852,2024-03-21,5674.5,5658.28,5690.45,5623.3,194332946,215621373720.6,1.19,-0.02,-0.87,2.04
中证1000,852,2024-03-22,5649.08,5595.88,5660.15,5546.78,210254327,226506007179.6,2.0,-1.1,-62.4,2.2
中证1000,852,2024-03-25,5581.35,5466.06,5611.69,5466.06,204705382,224613418949.1,2.6,-2.32,-129.82,2.14
中证1000,852,2024-03-26,5454.65,5447.75,5495.63,5381.85,183180684,197261354305.9,2.08,-0.33,-18.31,1.92
中证1000,852,2024-03-27,5435.97,5266.23,5436.65,5266.23,179173504,183978555512.1,3.13,-3.33,-181.52,1.88
中证1000,852,2024-03-28,5262.22,5382.24,5430.77,5262.22,178598735,187597295821.2,3.2,2.2,116.01,1.87
中证1000,852,2024-03-29,5383.74,5441.26,5441.26,5345.87,168653431,177336825495.7,1.77,1.1,59.02,1.77
中证1000,852,2024-04-01,5461.59,5559.06,5559.87,5461.59,191025707,202413394132.8,1.81,2.16,117.8,2.0
中证1000,852,2024-04-02,5556.52,5531.05,5556.52,5490.82,196097459,201831299209.6,1.18,-0.5,-28.01,2.05
中证1000,852,2024-04-03,5518.91,5500.93,5525.03,5457.61,186291066,191730116467.6,1.22,-0.54,-30.12,1.95
中证1000,852,2024-04-08,5487.63,5399.91,5492.4,5399.91,186573359,186731192201.4,1.68,-1.84,-101.02,1.95
中证1000,852,2024-04-09,5392.99,5468.91,5468.91,5384.03,159201159,160292707953.5,1.57,1.28,69.0,1.67
中证1000,852,2024-04-10,5456.97,5367.05,5456.97,5325.91,167459493,164477827457.1,2.4,-1.86,-101.86,1.75
中证1000,852,2024-04-11,5330.68,5379.92,5441.5,5322.84,165143700,162747758509.6,2.21,0.24,12.87,1.73
中证1000,852,2024-04-12,5379.17,5338.77,5408.52,5330.54,157174522,155385863393.2,1.45,-0.76,-41.15,1.65
中证1000,852,2024-04-15,5320.81,5287.51,5364.59,5205.71,201711028,188383366155.5,2.98,-0.96,-51.26,2.11
中证1000,852,2024-04-16,5255.21,5066.66,5283.83,5063.94,207171940,188123371675.1,4.16,-4.18,-220.85,2.17
中证1000,852,2024-04-17,5109.08,5287.46,5287.46,5109.08,190079395,181206086976.7,3.52,4.36,220.8,1.99
中证1000,852,2024-04-18,5276.47,5286.72,5345.44,5233.9,188225058,187626267250.1,2.11,-0.01,-0.74,1.97
中证1000,852,2024-04-19,5257.01,5264.39,5312.15,5224.32,178870211,176532930688.6,1.66,-0.42,-22.33,1.87
中证1000,852,2024-04-22,5231.56,5246.08,5300.79,5187.52,167762229,165970259919.5,2.15,-0.35,-18.31,1.76
中证1000,852,2024-04-23,5234.43,5218.43,5260.29,5194.26,156851394,154949436774.9,1.26,-0.53,-27.65,1.64
中证1000,852,2024-04-24,5219.26,5305.61,5305.61,5200.6,162666749,165940790840.9,2.01,1.67,87.18,1.7
中证1000,852,2024-04-25,5285.14,5313.99,5357.44,5273.55,157831248,164090144070.8,1.58,0.16,8.38,1.65
中证1000,852,2024-04-26,5303.15,5415.94,5420.37,5303.15,210886927,219583789153.5,2.21,1.92,101.95,2.21
中证1000,852,2024-04-29,5422.41,5545.23,5550.21,5422.41,241439744,247411968960.4,2.36,2.39,129.29,2.53
中证1000,852,2024-04-30,5530.94,5497.43,5542.19,5482.99,204909743,205851328015.8,1.07,-0.86,-47.8,2.15
中证1000,852,2024-05-06,5558.92,5606.84,5611.27,5558.92,205174028,213462084934.0,0.95,1.99,109.41,2.15
中证1000,852,2024-05-07,5604.27,5625.34,5631.95,5593.01,185622540,197355483310.2,0.69,0.33,18.5,1.94
中证1000,852,2024-05-08,5605.59,5536.66,5605.59,5529.91,175730988,186180909949.6,1.35,-1.58,-88.68,1.84
中证1000,852,2024-05-09,5533.51,5626.83,5638.64,5533.51,172678261,186969311191.0,1.9,1.63,90.17,1.81
中证1000,852,2024-05-10,5632.76,5574.23,5641.92,5549.61,188377044,190161522864.5,1.64,-0.93,-52.6,1.97
中证1000,852,2024-05-13,5537.93,5520.8,5556.71,5479.95,180308639,183109444689.9,1.38,-0.96,-53.43,1.89
中证1000,852,2024-05-14,5524.43,5551.68,5574.25,5524.26,169585067,171272800583.8,0.91,0.56,30.88,1.78
中证1000,852,2024-05-15,5541.81,5497.23,5551.26,5491.52,163304598,157739697587.4,1.08,-0.98,-54.45,1.71
中证1000,852,2024-05-16,5508.95,5488.95,5539.92,5474.28,169798002,163725528727.5,1.19,-0.15,-8.28,1.78
中证1000,852,2024-05-17,5489.42,5563.23,5564.06,5478.3,182873081,174923884707.1,1.56,1.35,74.28,1.92
中证1000,852,2024-05-20,5563.65,5596.78,5612.35,5548.9,197476441,194649563347.6,1.14,0.6,33.55,2.07
中证1000,852,2024-05-21,5586.01,5536.74,5586.01,5517.39,172959880,164385097291.6,1.23,-1.07,-60.04,1.81
中证1000,852,2024-05-22,5532.84,5539.66,5553.7,5508.76,168002993,159617620663.6,0.81,0.05,2.92,1.76
中证1000,852,2024-05-23,5521.18,5412.82,5521.18,5402.0,175806710,165079443510.7,2.15,-2.29,-126.84,1.84
中证1000,852,2024-05-24,5401.58,5350.11,5436.81,5350.11,151050114,144589510290.4,1.6,-1.16,-62.71,1.58
中证1000,852,2024-05-27,5358.08,5404.62,5404.62,5295.09,151409114,145062270806.0,2.05,1.02,54.51,1.59
中证1000,852,2024-05-28,5390.4,5348.03,5414.98,5343.83,148458050,142242447962.1,1.32,-1.05,-56.59,1.56
中证1000,852,2024-05-29,5336.7,5351.25,5386.78,5324.69,142698663,131551463739.0,1.16,0.06,3.22,1.49
中证1000,852,2024-05-30,5334.8,5334.3,5371.81,5311.44,141323171,133560052962.3,1.13,-0.32,-16.95,1.48
中证1000,852,2024-05-31,5334.1,5355.21,5381.72,5334.1,136735137,133719611673.3,0.89,0.39,20.91,1.43
中证1000,852,2024-06-03,5350.64,5284.62,5351.25,5246.17,163388152,156847760734.7,1.96,-1.32,-70.59,1.71
中证1000,852,2024-06-04,5267.36,5313.71,5319.71,5229.68,145127777,138133314033.1,1.7,0.55,29.09,1.52
中证1000,852,2024-06-05,5294.3,5244.09,5330.8,5244.09,132143504,129081217483.1,1.63,-1.31,-69.62,1.38
中证1000,852,2024-06-06,5249.95,5130.87,5275.89,5113.21,169793255,159189463760.4,3.1,-2.16,-113.22,1.78
中证1000,852,2024-06-07,5159.17,5153.59,5190.0,5096.08,130320202,127151511671.8,1.83,0.44,22.72,1.37
中证1000,852,2024-06-11,5132.22,5198.92,5208.18,5086.86,128533904,130922333475.1,2.35,0.88,45.33,1.35
中证1000,852,2024-06-12,5188.36,5216.46,5231.47,5186.61,121650752,125294312043.5,0.86,0.34,17.54,1.27
中证1000,852,2024-06-13,5214.41,5180.24,5219.71,5170.17,131172507,138017519920.1,0.95,-0.69,-36.22,1.37
中证1000,852,2024-06-14,5164.87,5180.65,5190.71,5138.36,139132978,147939037918.9,1.01,0.01,0.41,1.46
中证1000,852,2024-06-17,5158.98,5183.97,5211.39,5151.28,124616372,140185484941.9,1.16,0.06,3.32,1.31
中证1000,852,2024-06-18,5183.27,5227.25,5237.82,5177.28,135460663,139816865554.0,1.17,0.83,43.28,1.42
中证1000,852,2024-06-19,5230.49,5159.99,5241.97,5159.99,125806229,137697257826.4,1.57,-1.29,-67.26,1.32
中证1000,852,2024-06-20,5150.8,5056.14,5174.87,5052.89,141500845,145161795219.6,2.36,-2.01,-103.85,1.48
中证1000,852,2024-06-21,5040.63,5055.33,5090.57,5014.48,111201689,113314006072.6,1.5,-0.02,-0.81,1.16
中证1000,852,2024-06-24,5025.52,4887.78,5029.73,4884.5,128915163,133643136633.0,2.87,-3.31,-167.55,1.35
中证1000,852,2024-06-25,4885.89,4847.61,4907.96,4814.68,112593300,116321034874.9,1.91,-0.82,-40.17,1.18
中证1000,852,2024-06-26,4842.0,4986.38,4988.31,4812.1,138027529,125780748745.5,3.63,2.86,138.77,1.45
中证1000,852,2024-06-27,4964.66,4864.09,4969.09,4862.63,121642911,114644913464.2,2.14,-2.45,-122.29,1.27
中证1000,852,2024-06-28,4855.35,4895.99,4968.27,4851.84,134567796,129940344766.5,2.39,0.66,31.9,1.41
中证1000,852,2024-07-01,4894.56,4940.25,4954.18,4839.75,129219325,123312519185.0,2.34,0.9,44.26,1.35
中证1000,852,2024-07-02,4940.7,4905.65,4951.2,4886.7,118827986,116969050568.0,1.31,-0.7,-34.6,1.24
中证1000,852,2024-07-03,4900.67,4867.13,4906.51,4857.78,102300301,103816042643.4,0.99,-0.79,-38.52,1.07
中证1000,852,2024-07-04,4868.55,4761.87,4883.74,4745.91,121202257,107066707375.0,2.83,-2.16,-105.26,1.27
中证1000,852,2024-07-05,4753.73,4810.79,4828.84,4711.87,110602467,100918951124.1,2.46,1.03,48.92,1.16
中证1000,852,2024-07-08,4801.49,4693.96,4801.49,4679.28,123548775,109218205975.5,2.54,-2.43,-116.83,1.29
中证1000,852,2024-07-09,4689.27,4797.06,4810.32,4645.2,148511187,139660896310.1,3.52,2.2,103.1,1.56
中证1000,852,2024-07-10,4783.17,4777.68,4829.21,4768.12,138401543,133173779703.4,1.27,-0.4,-19.38,1.45
中证1000,852,2024-07-11,4846.11,4893.59,4896.15,4821.41,153190469,152871133831.3,1.56,2.43,115.91,1.6
中证1000,852,2024-07-12,4884.41,4878.02,4897.17,4858.3,130854179,126357791679.3,0.79,-0.32,-15.57,1.37
中证1000,852,2024-07-15,4869.0,4827.6,4869.0,4815.41,126413017,116891290149.3,1.1,-1.03,-50.42,1.32
中证1000,852,2024-07-16,4815.74,4836.72,4845.35,4786.21,120891502,119708973121.0,1.23,0.19,9.12,1.27
中证1000,852,2024-07-17,4834.44,4795.62,4842.72,4786.35,120425116,121445754615.7,1.17,-0.85,-41.1,1.26
中证1000,852,2024-07-18,4763.3,4812.43,4822.62,4714.6,121727781,126287644105.4,2.25,0.35,16.81,1.28
中证1000,852,2024-07-19,4788.77,4821.42,4854.71,4778.71,112647955,120485073177.8,1.58,0.19,8.99,1.18
中证1000,852,2024-07-22,4822.64,4826.87,4848.31,4798.12,110732121,117656274044.7,1.04,0.11,5.45,1.16
中证1000,852,2024-07-23,4825.75,4694.95,4825.75,4694.95,120495201,121481765801.7,2.71,-2.73,-131.92,1.26
中证1000,852,2024-07-24,4682.06,4631.01,4713.07,4625.42,121091980,118860085094.9,1.87,-1.36,-63.94,1.27
中证1000,852,2024-07-25,4602.63,4632.57,4678.66,4587.71,108530458,105862951893.2,1.96,0.03,1.56,1.14
